id_sucursal,sucursal,store_name,producto,precio,contenido,busqueda
10002,San Jeronimo,Soriana,Comidita pollito con papas etapa 4 junior,34.5,Frasco 250 g,papa
10002,San Jeronimo,Soriana,"Papilla de pollo, papa y arroz +6M",16.3,113 g,papa
10002,San Jeronimo,Soriana,Salsa picante red hot original,58.5,Botella 354 ml,papa
10002,San Jeronimo,Soriana,Salsa tipo inglesa,59.9,Botella 295 ml,papa
10002,San Jeronimo,Soriana,Topping para papas,32.9,32 g,papa
10002,San Jeronimo,Soriana,Aromatizante decosphere papaya & mango,109.0,75 ml,papa
10002,San Jeronimo,Soriana,Tortilla española,142.9,Al vacío 500 g,papa
10002,San Jeronimo,Soriana,Harina Multiusos sin gluten,96.5,450 g,papa
10002,San Jeronimo,Soriana,Ron spiced,200.0,Botella 700 ml,papa
10002,San Jeronimo,Soriana,Alimento para canarios,66.6,Doypack 500 g,papa
10002,San Jeronimo,Soriana,Papalo,14.9,1 pza,papa
10002,San Jeronimo,Soriana,Vodka spicy tamarindo,259.0,Botella 750 ml,papa
10002,San Jeronimo,Soriana,Mouse Pad de hamburguesa,49.0,,papa
10002,San Jeronimo,Soriana,Figura Sr. Cara de papa,226.0,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Papa blanca,41.9,"Precio por kg, unidad: 249 g aprox",papa
4417,La Comer Insurgentes,La Comer,Papa cambray,49.9,"Precio por kg, unidad: 50 g aprox",papa
4417,La Comer Insurgentes,La Comer,Papa amarilla chica,49.9,"Precio por kg, unidad: 50 g aprox",papa
4417,La Comer Insurgentes,La Comer,Papas onduladas sabor queso,56.0,Bolsa 185 g,papa
4417,La Comer Insurgentes,La Comer,Papas fritas adobadas,49.5,Bolsa 160 g,papa
4417,La Comer Insurgentes,La Comer,Nachos sabor queso,56.0,Bolsa 223 g,papa
4417,La Comer Insurgentes,La Comer,Papas originales sabor sal,95.0,Bolsa 340 g,papa
4417,La Comer Insurgentes,La Comer,Papas sal de mar,75.5,Bolsa 240 g,papa
4417,La Comer Insurgentes,La Comer,Papas receta crujiente flamin hot,57.0,Bolsa 160 g,papa
4417,La Comer Insurgentes,La Comer,Papas onduladas sabor original con sal,56.0,Bolsa 185 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor jalapeño,75.5,Bolsa 240 g,papa
4417,La Comer Insurgentes,La Comer,Papas kettle con sal del Himalaya,188.0,907 g,papa
4417,La Comer Insurgentes,La Comer,Papas onduladas sabor queso,84.0,290 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor fuego con limón,75.5,Bolsa 240 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor crema y especias,49.5,Bolsa 160 g,papa
4417,La Comer Insurgentes,La Comer,Papas fritas con sal original,35.0,Bolsa 105 g,papa
4417,La Comer Insurgentes,La Comer,Papas fritas sabor jalapeño,50.5,Bolsa 150 g,papa
4417,La Comer Insurgentes,La Comer,Papas receta crujiente sabor jalapeño,57.0,Bolsa 160 g,papa
4417,La Comer Insurgentes,La Comer,Papas onduladas sabor queso,95.0,Bolsa 400 g,papa
4417,La Comer Insurgentes,La Comer,Papas adobadas,35.0,Bolsa 105 g,papa
4417,La Comer Insurgentes,La Comer,Papas saladas sabor original,84.0,Bolsa 240 g,papa
4417,La Comer Insurgentes,La Comer,Papas fritas sabor original,244.0,Bolsa 850 g,papa
4417,La Comer Insurgentes,La Comer,Papas crema cebolla,54.5,Tubo 124 g,papa
4417,La Comer Insurgentes,La Comer,Papas saladas sabor original,20.0,Bolsa 57 g,papa
4417,La Comer Insurgentes,La Comer,Ruffles sabor queso,19.25,Bolsa 61 g,papa
4417,La Comer Insurgentes,La Comer,Papas onduladas sabor queso,35.0,Bolsa 120 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor queso,54.5,Lata 124 g,papa
4417,La Comer Insurgentes,La Comer,Papas onduladas sabor original,35.0,Bolsa 120 g,papa
4417,La Comer Insurgentes,La Comer,Papas adobadas super max,20.0,Bolsa 67 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor original,24.9,Tubo 37 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor crema y cebolla,24.9,Tubo 40 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor queso cheddar,24.9,Tubo 40 g,papa
4417,La Comer Insurgentes,La Comer,Papas sal de mar,37.5,100 g,papa
4417,La Comer Insurgentes,La Comer,Papas fritas chile y limón,50.5,Bolsa 150 g,papa
4417,La Comer Insurgentes,La Comer,Papas toreadas sabor habanero,49.5,Bolsa 170 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor original,54.5,Tubo 124 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor jalapeño,37.5,Bolsa 100 g,papa
4417,La Comer Insurgentes,La Comer,Papas estilo clásicas sal,41.5,170 g,papa
4417,La Comer Insurgentes,La Comer,Papas Adobadas Sabor Chile,41.5,170 g,papa
4417,La Comer Insurgentes,La Comer,Papas receta crujiente chiles rojos,57.0,Bolsa 160 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor natural,44.1,100 g,papa
4417,La Comer Insurgentes,La Comer,Botana de vegetales veggi veggi chips,69.4,142 g,papa
4417,La Comer Insurgentes,La Comer,Papas fritas Pap's salsa negra,41.5,170 g,papa
4417,La Comer Insurgentes,La Comer,Papas original,56.0,Bote 163 g,papa
4417,La Comer Insurgentes,La Comer,"Chips de papa con amaranto, jalapeño y sal del Himalaya",82.5,100 g,papa
4417,La Comer Insurgentes,La Comer,Papas Onduladas con sal,41.5,170 g,papa
4417,La Comer Insurgentes,La Comer,Botana Veggie chips de vegetales,57.0,42.5 g,papa
4417,La Comer Insurgentes,La Comer,Papas con amaranto chipotle y sal del Himalaya,82.5,100 gr,papa
4417,La Comer Insurgentes,La Comer,Papas fuego limón,37.5,Bolsa 100 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor chile,44.1,Caja 100 g,papa
4417,La Comer Insurgentes,La Comer,Papas con aceite de oliva bolsa,56.9,142 grs,papa
4417,La Comer Insurgentes,La Comer,Papas Fritas Con Jalapeno Kettle,96.0,142 grs,papa
4417,La Comer Insurgentes,La Comer,Papas original mega stack,62.0,194 g,papa
4417,La Comer Insurgentes,La Comer,Botana variety,450.0,Caja 30 x 28 g,papa
4417,La Comer Insurgentes,La Comer,Papas con aceite de aguacate bolsa,56.9,142 grs,papa
4417,La Comer Insurgentes,La Comer,Botanas papas fritas barbecue bolsa,96.0,142 grs,papa
4417,La Comer Insurgentes,La Comer,Papas sabor queso cheddar,62.0,203 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor queso cheddar,56.0,Tubo 155.9 g,papa
4417,La Comer Insurgentes,La Comer,Sabritas sabor crema y cebolla,56.0,Tubo 155 g,papa
4417,La Comer Insurgentes,La Comer,Papas Onduladas Sabor Queso,41.5,170 g,papa
4417,La Comer Insurgentes,La Comer,Papas sabor queso,44.1,Caja 100 g,papa
4417,La Comer Insurgentes,La Comer,Papas con aceite de coco bolsa,56.9,142 grs,papa
4417,La Comer Insurgentes,La Comer,Papas Caseras Sabor Jalapeño,41.5,170 g,papa
4417,La Comer Insurgentes,La Comer,Papas fritas sal de mar,96.0,142 g,papa
4417,La Comer Insurgentes,La Comer,Papas de quinoa con sal rosa del Himalaya,83.08,120 g,papa
4417,La Comer Insurgentes,La Comer,Papaya maradol,35.9,"Precio por kg, unidad: 2.2 kg aprox",papa
4417,La Comer Insurgentes,La Comer,Papaya picada,81.0,"Precio por kg, unidad: 1 kg aprox",papa
4417,La Comer Insurgentes,La Comer,Papas congeladas corte grueso,62.0,500 g,papa
4417,La Comer Insurgentes,La Comer,Tortitas de papa horneables,60.0,Bolsa 488 g,papa
4417,La Comer Insurgentes,La Comer,Papas en gajo sazonadas con paprika,88.5,Bolsa 750 g,papa
4417,La Comer Insurgentes,La Comer,Papas tradicional corte grueso,112.5,Bolsa 1 kg,papa
4417,La Comer Insurgentes,La Comer,Papas congeladas corte ondulado,108.0,Bolsa 1 kg,papa
4417,La Comer Insurgentes,La Comer,Papas congeladas Caripapas,65.0,Bolsa 400 g,papa
4417,La Comer Insurgentes,La Comer,Papas a la francesa corte delgado,75.0,Bolsa 800 g,papa
4417,La Comer Insurgentes,La Comer,Papas corte delgado,45.0,Doypack 400 g,papa
4417,La Comer Insurgentes,La Comer,Papa cocida en cubos,20.5,430 g,papa
4417,La Comer Insurgentes,La Comer,Mezcla papa y zanahoria cubos,23.9,Lata 400 g,papa
4417,La Comer Insurgentes,La Comer,Gnocchi de papa,73.0,500 g,papa
4417,La Comer Insurgentes,La Comer,Tortilla española de papa,117.0,500 g,papa
4417,La Comer Insurgentes,La Comer,Tortilla de papa con jalapeños,117.22,500 g,papa
4417,La Comer Insurgentes,La Comer,Pure de papa instantaneo,24.4,125 grs,papa
4417,La Comer Insurgentes,La Comer,Caprice barquillos de vainilla,129.9,250 g,papa
4417,La Comer Insurgentes,La Comer,Caprice galletas de choco avellana,189.0,Pouch 400 g,papa
4417,La Comer Insurgentes,La Comer,Caprice galleta con avellana y cocoa,129.9,250 g,papa
4417,La Comer Insurgentes,La Comer,Caprice galletas avellana y crema de cacao,79.0,115 g,papa
4417,La Comer Insurgentes,La Comer,Caprice galletas de chocolate amargo,129.9,250 g,papa
4417,La Comer Insurgentes,La Comer,Caprice galleta de chocolate amargo,79.0,115 g,papa
4417,La Comer Insurgentes,La Comer,Galletas wafer vainilla,79.0,115 g,papa
4417,La Comer Insurgentes,La Comer,Granola con frutas,51.9,Bolsa 400 g,papa
4417,La Comer Insurgentes,La Comer,Granola con frutas,95.0,Sobre 800 g,papa
4417,La Comer Insurgentes,La Comer,Comidita pollito con papas etapa 4 junior,33.7,Frasco 250 g,papa
4417,La Comer Insurgentes,La Comer,"Papilla de chayote , chicharos , brocoli y papa",13.5,bolsa 113g,papa
4417,La Comer Insurgentes,La Comer,"Papilla de pollo, papa y arroz +6M",15.0,113 g,papa
4417,La Comer Insurgentes,La Comer,Salsa picante red hot original,57.9,Botella 354 ml,papa
4417,La Comer Insurgentes,La Comer,Salsa tipo inglesa,57.5,Botella 295 ml,papa
4417,La Comer Insurgentes,La Comer,Salsa habanero papaya,26.5,150 ml,papa
4417,La Comer Insurgentes,La Comer,Topping para papas,45.0,32 g,papa
4417,La Comer Insurgentes,La Comer,Aromatizante decosphere papaya & mango,99.5,75 ml,papa
4417,La Comer Insurgentes,La Comer,"Yoghurt bebible fibra, cereales y papaya",17.0,Botella 225 g,papa
4417,La Comer Insurgentes,La Comer,El Papantla vainilla saborizante artificial,13.0,120 ml,papa
4417,La Comer Insurgentes,La Comer,Vainilla,18.2,250 ml,papa
4417,La Comer Insurgentes,La Comer,Harina multipropósito sin gluten,172.0,Bolsa 623 g,papa
4417,La Comer Insurgentes,La Comer,Fecula de papa,218.0,Bolsa 623 g,papa
4417,La Comer Insurgentes,La Comer,Pan de papa para hamburguesas,125.7,425 g,papa
4417,La Comer Insurgentes,La Comer,Papa Rostizada,90.0,1 kg.,papa
4417,La Comer Insurgentes,La Comer,Ron spiced,178.5,Botella 700 ml,papa
4417,La Comer Insurgentes,La Comer,Harina de garbanzos sin gluten,129.0,454 g,papa
4417,La Comer Insurgentes,La Comer,Sustituto de huevo,149.0,Bolsa 340 g,papa
4417,La Comer Insurgentes,La Comer,Papalo,14.1,1 pza,papa
4417,La Comer Insurgentes,La Comer,Gomitas lunch bag,49.0,"Bolsa, 77 grs",papa
4417,La Comer Insurgentes,La Comer,Vodka spicy tamarindo,174.0,Botella 750 ml,papa
4417,La Comer Insurgentes,La Comer,Pelapapas doble filo negro,204.0,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Pelapapas de doble filo negro,204.0,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Clavos para Asar Papas,449.0,,papa
4417,La Comer Insurgentes,La Comer,El mago quitamanchas 8,55.0,50 ml,papa
4417,La Comer Insurgentes,La Comer,Infusion naranja papaya lata,182.0,100 grs,papa
4417,La Comer Insurgentes,La Comer,Juego de papaya,663.02,4 piezas,papa
4417,La Comer Insurgentes,La Comer,Aromatizante para auto organique wood papaya,58.0,7 ml,papa
4417,La Comer Insurgentes,La Comer,Centro de mesa papaya,494.0,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Taza de porcelana papá,164.0,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Papas fritas orgánicas,69.0,Bolsa 120 g,papa
4417,La Comer Insurgentes,La Comer,Labial líquido mate papaya,119.0,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Labial líquido velvet apapacho,119.0,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Mascarilla modeladora de papada,56.1,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Horno microondas silver,2338.2,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Aceite de oliva sabor trufa blanca,319.0,100 ml,papa
4417,La Comer Insurgentes,La Comer,Vela Votiva aroma mango salsa,84.0,1 pieza,papa
4417,La Comer Insurgentes,La Comer,Vino blanco clásico Chardonnay,225.0,Botella 750 ml,papa
10353,Mixcoac Revolucion,Soriana,Papa blanca,41.9,"Precio por kg, unidad: 230 g aprox",papa
10353,Mixcoac Revolucion,Soriana,Papa cambray,41.9,"Precio por kg, unidad: 50 g aprox",papa
10353,Mixcoac Revolucion,Soriana,Papas onduladas sabor queso,56.0,Bolsa 185 g,papa
10353,Mixcoac Revolucion,Soriana,Papas fritas adobadas,56.9,Bolsa 160 g,papa
10353,Mixcoac Revolucion,Soriana,Nachos sabor queso,56.9,Bolsa 223 g,papa
10353,Mixcoac Revolucion,Soriana,Papas receta crujiente flamin hot,56.9,Bolsa 160 g,papa
10353,Mixcoac Revolucion,Soriana,Papas onduladas sabor original con sal,58.5,Bolsa 185 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor limón,56.9,Bolsa 160 g,papa
10353,Mixcoac Revolucion,Soriana,Papas onduladas sabor queso,85.9,290 g,papa
10353,Mixcoac Revolucion,Soriana,Papas fritas con sal original,35.9,Bolsa 105 g,papa
10353,Mixcoac Revolucion,Soriana,Papas fritas sabor jalapeño,52.9,Bolsa 150 g,papa
10353,Mixcoac Revolucion,Soriana,Papas receta crujiente sabor jalapeño,56.9,Bolsa 160 g,papa
10353,Mixcoac Revolucion,Soriana,Papas onduladas sabor queso,97.5,Bolsa 400 g,papa
10353,Mixcoac Revolucion,Soriana,Papas adobadas,35.9,Bolsa 105 g,papa
10353,Mixcoac Revolucion,Soriana,Papas fuego sabor chile y limón,52.9,Bolsa 150 g,papa
10353,Mixcoac Revolucion,Soriana,Papas crema cebolla,54.5,Tubo 124 g,papa
10353,Mixcoac Revolucion,Soriana,Ruffles sabor queso,20.0,Bolsa 61 g,papa
10353,Mixcoac Revolucion,Soriana,Papas onduladas sabor queso,35.9,Bolsa 120 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor queso,54.5,Lata 124 g,papa
10353,Mixcoac Revolucion,Soriana,Papas onduladas sabor original,35.9,Bolsa 120 g,papa
10353,Mixcoac Revolucion,Soriana,Papas adobadas super max,20.0,Bolsa 67 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor original,25.9,Tubo 37 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor crema y cebolla,25.9,Tubo 40 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor queso cheddar,25.9,Tubo 40 g,papa
10353,Mixcoac Revolucion,Soriana,Papas caseras con sal de mar,43.0,170 g,papa
10353,Mixcoac Revolucion,Soriana,Papas toreadas sabor habanero,45.5,Bolsa 170 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor original,54.5,Tubo 124 g,papa
10353,Mixcoac Revolucion,Soriana,Papas clásicas receta crujiente,56.9,Bolsa 170 g,papa
10353,Mixcoac Revolucion,Soriana,Papas estilo clásicas sal,43.0,170 g,papa
10353,Mixcoac Revolucion,Soriana,Papas receta crujiente chiles rojos,56.9,Bolsa 160 g,papa
10353,Mixcoac Revolucion,Soriana,Papas Adobadas Sabor Chile,43.0,170 g,papa
10353,Mixcoac Revolucion,Soriana,Botana de vegetales veggi veggi chips,69.9,142 g,papa
10353,Mixcoac Revolucion,Soriana,Papas fritas Pap's salsa negra,43.0,170 g,papa
10353,Mixcoac Revolucion,Soriana,Papas original,59.5,Bote 163 g,papa
10353,Mixcoac Revolucion,Soriana,Papas Onduladas con sal,43.0,170 g,papa
10353,Mixcoac Revolucion,Soriana,Papas fuego limón,40.9,Bolsa 100 g,papa
10353,Mixcoac Revolucion,Soriana,Papas con aceite de oliva bolsa,63.0,142 grs,papa
10353,Mixcoac Revolucion,Soriana,Papas con aceite de aguacate bolsa,63.0,142 grs,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor queso cheddar,59.5,Tubo 155.9 g,papa
10353,Mixcoac Revolucion,Soriana,Sabritas sabor crema y cebolla,59.5,Tubo 155 g,papa
10353,Mixcoac Revolucion,Soriana,Papas Onduladas Sabor Queso,43.0,170 g,papa
10353,Mixcoac Revolucion,Soriana,Papas con aceite de coco bolsa,63.0,142 grs,papa
10353,Mixcoac Revolucion,Soriana,Papas Caseras Sabor Jalapeño,43.0,170 g,papa
10353,Mixcoac Revolucion,Soriana,Papas fritas ligeramente saladas,160.2,184 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor Crema y Cebolla,21.5,40 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor Queso Cheddar,21.5,40 g,papa
10353,Mixcoac Revolucion,Soriana,Papas sabor Original,21.5,40 g,papa
10353,Mixcoac Revolucion,Soriana,Papas light sabor original,159.4,184.2 g,papa
10353,Mixcoac Revolucion,Soriana,Papas fritas crema y cebolla,159.0,177.1 g,papa
10353,Mixcoac Revolucion,Soriana,Papaya maradol,27.9,"Precio por kg, unidad: 2.2 kg aprox",papa
10353,Mixcoac Revolucion,Soriana,Tortitas de papa horneables,56.5,Bolsa 488 g,papa
10353,Mixcoac Revolucion,Soriana,Papa lisa congelada,38.9,567 g,papa
10353,Mixcoac Revolucion,Soriana,Papa canica,75.9,Bolsa 500 g,papa
10353,Mixcoac Revolucion,Soriana,Papa cocida en cubos,17.9,430 g,papa
10353,Mixcoac Revolucion,Soriana,Mezcla papa y zanahoria cubos,25.5,Lata 400 g,papa
10353,Mixcoac Revolucion,Soriana,Gnocchi de papa,85.9,500 g,papa
10353,Mixcoac Revolucion,Soriana,Combinado primavera,47.9,Bolsa 500 g,papa
10353,Mixcoac Revolucion,Soriana,Vegetales Mezcla Zanahoria y Papa,45.3,500 g,papa
10353,Mixcoac Revolucion,Soriana,Tortita de papa,78.9,"A granel, precio por kg",papa
10353,Mixcoac Revolucion,Soriana,Tortilla española de papa,108.5,500 g,papa
10353,Mixcoac Revolucion,Soriana,Papa gajo,122.0,"Granel, precio por kg",papa
10353,Mixcoac Revolucion,Soriana,Pure de papa,112.0,"Granel, precio por kg",papa
10353,Mixcoac Revolucion,Soriana,Granola con frutas,46.9,Bolsa 400 g,papa
10353,Mixcoac Revolucion,Soriana,Granola con frutas,92.5,Sobre 800 g,papa
10353,Mixcoac Revolucion,Soriana,Comidita pollito con papas etapa 4 junior,34.5,Frasco 250 g,papa
10353,Mixcoac Revolucion,Soriana,"Papilla de pollo, papa y arroz +6M",16.3,113 g,papa
10353,Mixcoac Revolucion,Soriana,Salsa picante red hot original,58.5,Botella 354 ml,papa
10353,Mixcoac Revolucion,Soriana,Salsa tipo inglesa,59.9,Botella 295 ml,papa
10353,Mixcoac Revolucion,Soriana,Topping para papas,32.9,32 g,papa
10353,Mixcoac Revolucion,Soriana,Aromatizante decosphere papaya & mango,109.0,75 ml,papa
10353,Mixcoac Revolucion,Soriana,"Yoghurt bebible fibra, cereales y papaya",15.6,Botella 225 g,papa
10353,Mixcoac Revolucion,Soriana,Harina Multiusos sin gluten,96.5,450 g,papa
10353,Mixcoac Revolucion,Soriana,Ron spiced,200.0,Botella 700 ml,papa
10353,Mixcoac Revolucion,Soriana,Alimento para canarios,66.6,Doypack 500 g,papa
10353,Mixcoac Revolucion,Soriana,Vodka spicy tamarindo,259.0,Botella 750 ml,papa
10353,Mixcoac Revolucion,Soriana,El mago quitamanchas 8,56.5,50 ml,papa
10353,Mixcoac Revolucion,Soriana,Mouse Pad de hamburguesa,49.0,,papa
10353,Mixcoac Revolucion,Soriana,Figura Sr. Cara de papa,226.0,1 pieza,papa
10353,Mixcoac Revolucion,Soriana,Sra. Cara de papa,249.0,1 pieza,papa
138,Universidad,Selecto Chedraui,Papa blanca,41.8,"Precio por kg, unidad: 230 g aprox",papa
138,Universidad,Selecto Chedraui,Papa cambray,48.0,"Precio por kg, unidad: 50 g aprox",papa
138,Universidad,Selecto Chedraui,Papa cambray roja,17.5,"Precio por kg, unidad: 50 g aprox",papa
138,Universidad,Selecto Chedraui,Papaya maradol,31.0,"Precio por kg, unidad: 2.2 kg aprox",papa
138,Universidad,Selecto Chedraui,Papas onduladas sabor queso,57.0,Bolsa 185 g,papa
138,Universidad,Selecto Chedraui,Papas fritas adobadas,57.0,Bolsa 160 g,papa
138,Universidad,Selecto Chedraui,Nachos sabor queso,57.0,Bolsa 223 g,papa
138,Universidad,Selecto Chedraui,Papas originales sabor sal,95.0,Bolsa 340 g,papa
138,Universidad,Selecto Chedraui,Papas sal de mar,75.5,Bolsa 240 g,papa
138,Universidad,Selecto Chedraui,Papas receta crujiente flamin hot,57.0,Bolsa 160 g,papa
138,Universidad,Selecto Chedraui,Papas onduladas sabor original con sal,57.0,Bolsa 185 g,papa
138,Universidad,Selecto Chedraui,Papas sabor jalapeño,75.5,Bolsa 240 g,papa
138,Universidad,Selecto Chedraui,Papas saladas sabor original,57.0,Bolsa 160 g,papa
138,Universidad,Selecto Chedraui,Papas sabor limón,57.0,Bolsa 160 g,papa
138,Universidad,Selecto Chedraui,Papas onduladas sabor queso,84.0,290 g,papa
138,Universidad,Selecto Chedraui,Papas sabor fuego con limón,75.5,Bolsa 240 g,papa
138,Universidad,Selecto Chedraui,Papas sabor crema y especias,57.0,Bolsa 160 g,papa
138,Universidad,Selecto Chedraui,Papas fritas con sal original,35.0,Bolsa 105 g,papa
138,Universidad,Selecto Chedraui,Papas fritas sabor jalapeño,42.0,Bolsa 150 g,papa
138,Universidad,Selecto Chedraui,Papas receta crujiente sabor jalapeño,57.0,Bolsa 160 g,papa
138,Universidad,Selecto Chedraui,Papas onduladas sabor queso,59.5,Bolsa 400 g,papa
138,Universidad,Selecto Chedraui,Papas adobadas,35.0,Bolsa 105 g,papa
138,Universidad,Selecto Chedraui,Papas saladas sabor original,74.5,Bolsa 240 g,papa
138,Universidad,Selecto Chedraui,Papas saladas sabor original,20.0,Bolsa 57 g,papa
138,Universidad,Selecto Chedraui,Ruffles sabor queso,20.0,Bolsa 61 g,papa
138,Universidad,Selecto Chedraui,Papas onduladas sabor queso,35.0,Bolsa 120 g,papa
138,Universidad,Selecto Chedraui,Papas sabor queso,54.0,Lata 124 g,papa
138,Universidad,Selecto Chedraui,Papas adobadas super max,20.0,Bolsa 67 g,papa
138,Universidad,Selecto Chedraui,Papas sabor original,24.9,Tubo 37 g,papa
138,Universidad,Selecto Chedraui,Papas sabor crema y cebolla,24.9,Tubo 40 g,papa
138,Universidad,Selecto Chedraui,Papas sabor queso cheddar,24.9,Tubo 40 g,papa
